57.039321,"/shooter/pid-calculate",30400.000000000004
57.039343,"/shooter/output",1
57.039347,"/shooter/setpoint",8000
57.055302,"/shooter/rpm",0

57.056721,"/shooter/pid-calculate",2400
57.056727,"/shooter/output",1
57.05673,"/shooter/setpoint",8000
57.075197,"/shooter/rpm",20

57.07654,"/shooter/pid-calculate",2324
57.076546,"/shooter/output",1
57.076549,"/shooter/setpoint",8000
57.095215,"/shooter/rpm",116

57.096531,"/shooter/pid-calculate",2029.1999999999998
57.096541,"/shooter/output",1
57.096544,"/shooter/setpoint",8000
57.115197,"/shooter/rpm",388

57.11661,"/shooter/pid-calculate",1331.6
57.116617,"/shooter/output",1
57.11662,"/shooter/setpoint",8000
57.135074,"/shooter/rpm",803

57.136146,"/shooter/pid-calculate",706.5999999999997
57.136152,"/shooter/output",1
57.136156,"/shooter/setpoint",8000
57.155267,"/shooter/rpm",1385

57.175536,"/shooter/rpm",2086
57.195184,"/shooter/rpm",2086
57.21554,"/shooter/rpm",3310
57.235641,"/shooter/rpm",3685
57.255313,"/shooter/rpm",3685
57.275109,"/shooter/rpm",3958
57.295104,"/shooter/rpm",3948
57.31547,"/shooter/rpm",3914
57.335359,"/shooter/rpm",3914
57.355414,"/shooter/rpm",3863
57.375168,"/shooter/rpm",3832
57.395206,"/shooter/rpm",3805
57.415319,"/shooter/rpm",3778
57.435174,"/shooter/rpm",3755
57.455333,"/shooter/rpm",3715
57.475201,"/shooter/rpm",3694
57.495315,"/shooter/rpm",3671
57.515702,"/shooter/rpm",3642
57.53529,"/shooter/rpm",3642
57.555293,"/shooter/rpm",3595
57.575341,"/shooter/rpm",3570
57.595145,"/shooter/rpm",3544
57.615085,"/shooter/rpm",3516
57.635384,"/shooter/rpm",3492
57.655234,"/shooter/rpm",3470
57.675258,"/shooter/rpm",3437
57.69535,"/shooter/rpm",3414
57.715276,"/shooter/rpm",3394
57.735114,"/shooter/rpm",3362
57.755297,"/shooter/rpm",3337
57.775237,"/shooter/rpm",3318
57.795191,"/shooter/rpm",3286
57.8151,"/shooter/rpm",3259
57.835124,"/shooter/rpm",3240
57.855116,"/shooter/rpm",3216
57.87524,"/shooter/rpm",3186
57.895287,"/shooter/rpm",3168
57.915338,"/shooter/rpm",3149
57.935156,"/shooter/rpm",3122
57.955144,"/shooter/rpm",3101
57.97535,"/shooter/rpm",3082
57.995278,"/shooter/rpm",3051
58.015517,"/shooter/rpm",3023
58.035691,"/shooter/rpm",3002
58.055257,"/shooter/rpm",3002
58.07513,"/shooter/rpm",2947
58.095311,"/shooter/rpm",2934
58.115592,"/shooter/rpm",2914
58.13532,"/shooter/rpm",2914
58.155133,"/shooter/rpm",2863
58.175172,"/shooter/rpm",2842
58.195358,"/shooter/rpm",2816
58.215501,"/shooter/rpm",2791
58.235255,"/shooter/rpm",2791
58.255333,"/shooter/rpm",2758
58.275181,"/shooter/rpm",2734
58.295633,"/shooter/rpm",2709
58.315146,"/shooter/rpm",2709
58.335255,"/shooter/rpm",2669
58.355272,"/shooter/rpm",2645
58.375205,"/shooter/rpm",2622
58.395671,"/shooter/rpm",2610
58.415219,"/shooter/rpm",2610
58.435581,"/shooter/rpm",2561
58.455182,"/shooter/rpm",2561
58.475218,"/shooter/rpm",2529
58.495238,"/shooter/rpm",2502
58.515272,"/shooter/rpm",2479
58.535158,"/shooter/rpm",2458
58.555203,"/shooter/rpm",2445
58.575341,"/shooter/rpm",2417
58.595138,"/shooter/rpm",2396
58.615441,"/shooter/rpm",2376
58.63534,"/shooter/rpm",2357
58.655365,"/shooter/rpm",2333
58.675224,"/shooter/rpm",2318
58.695183,"/shooter/rpm",2299
58.715384,"/shooter/rpm",2278
58.735104,"/shooter/rpm",2263
58.75531,"/shooter/rpm",2243
58.775198,"/shooter/rpm",2220
58.795235,"/shooter/rpm",2199
58.815201,"/shooter/rpm",2181
58.835649,"/shooter/rpm",2161
58.855239,"/shooter/rpm",2161
58.875277,"/shooter/rpm",2125
58.895509,"/shooter/rpm",2106
58.915322,"/shooter/rpm",2106
58.935164,"/shooter/rpm",2067
58.95534,"/shooter/rpm",2049
58.975138,"/shooter/rpm",2030
58.995122,"/shooter/rpm",2011
59.015293,"/shooter/rpm",1994
59.035254,"/shooter/rpm",1976
59.055602,"/shooter/rpm",1956
59.075635,"/shooter/rpm",1940
59.095218,"/shooter/rpm",1940
59.11533,"/shooter/rpm",1903
59.13532,"/shooter/rpm",1885
59.155355,"/shooter/rpm",1867
59.175237,"/shooter/rpm",1851
59.195553,"/shooter/rpm",1833
59.215368,"/shooter/rpm",1833
59.235252,"/shooter/rpm",1795

59.236712,"/shooter/pid-calculate",-1610.5000000000005
59.236718,"/shooter/output",0
59.236722,"/shooter/setpoint",8000
59.255108,"/shooter/rpm",1779

59.257119,"/shooter/pid-calculate",1922.3
59.257127,"/shooter/output",1
59.257131,"/shooter/setpoint",8000
59.275244,"/shooter/rpm",1760

59.276532,"/shooter/pid-calculate",1938.5
59.276539,"/shooter/output",1
59.276542,"/shooter/setpoint",8000
